noise,timestamp
56.326515,1470431322015
302.39255,1470431322015
3045.8599,1470431322015
3045.86,1470431322015
30.56557,1470431322015
30.37845,1470431322015
301.75867,1470431322015
304.93964,1470431322015
5569.4897,1470431322015
542.4238,1470174791969
34.62588,1470174791969
37.952393,1470174791969
52.404488,1470174791969
83.20011,1470174791969
82.88882,1470174791969
27.311775,1470174791969
63.213715,1470174791969
13.763459,1470174791969
141.90778,1470174791969
49.10097,1470174791969
49.11987,1470174791969
22.183386,1470174791969
21.23674,1470174791969
25.179247,1470174791969
26.896957,1470174791969
18.756355,1470174791969
17.847216,1470174791969
17.116844,1470174791969
47.666897,1470174791969
47.567078,1470174791969
20.978249,1470174791969
32.64058,1470174791969
16.843725,1470174791969
31.136154,1470174791969
33.992287,1470174791969
103.51298,1470174791969
90.92583,1470174791969
27.98703,1470174791969
16.350035,1470174791969
18.885977,1470174791969
116.59814,1470174791969
116.586494,1470174791969
32.151386,1470174791969
26.10241,1470174791969
14.000001,1470174791969
13.518495,1470174791969
14.263301,1470174791969
15.164849,1470174791969
15.455301,1470174791969
15.360526,1470174791969
14.334221,1470174791969
79.54095,1470174791969
15.455301,1470174791969
81.99704,1470174791969
46.30924,1470174791969
46.42452,1470174791969
19.13364,1470174791969
13.800313,1470174791969
23.436378,1470174791969
24.432274,1470174791969
145.43507,1470174791969
145.43507,1470174791969
14.963989,1470174791969
13.800313,1470174791969
14.658197,1470174791969
14.658197,1470174791969
2154.466,1470174791969
2154.466,1470174791969
59.815063,1470174791969
59.962067,1470174791969
168.85216,1470174791969
168.86009,1470174791969
53.987717,1470174791969
106.45488,1470174791969
65.70343,1470174791969
229.36885,1470174791969
31.48013,1470174791969
31.526058,1470174791969
17.383997,1470174791969
60.287106,1470174791969
16.465187,1470174791969
16.46488,1470174791969
79.56108,1470174791969
61.36736,1470174791969
77.33524,1470174791969
227.44653,1470174791969
228.72488,1470174791969
63.86191,1470174791969
37.593372,1470174791969
75.85084,1470174791969
52.307816,1470174791969
78.44406,1470174791969
616.0206,1470174791969
81.930984,1470174791969
488.33966,1470087993145
479.17496,1470087993145
27.242334,1470087993145
24.30316,1470087993145
157.56229,1470087993145
157.52142,1470087993145
23.159262,1470087993145
16.843725,1470087993145
43.290405,1470087993145
42.890476,1470087993145
32.736813,1470087993145
86.136246,1470087993145
87.39249,1470087993145
25.023447,1470087993145
35.11865,1470087993145
31.323956,1470087993145
22.321218,1470087993145
29.081226,1470087993145
3490.3425,1470087993145
2701.9014,1470087993145
28.74832,1470087993145
3301.6963,1470087993145
3301.6963,1470087993145
2843.042,1470087993145
87.250885,1470087993145
36.158833,1470087993145
423.3607,1470087993145
423.3384,1470087993145
19.49507,1470087993145
14.000001,1470087993145
14.000001,1470087993145
22.175934,1470087993145
28.665705,1470087993145
28.72107,1470087993145
19.49507,1470087993145
16.180891,1470087993145
13.763459,1470087993145
13.763459,1470087993145
14.4429,1470087993145
14.220984,1470087993145
99.09019,1470087993145
99.07871,1470087993145
14.552722,1470087993145
17.99537,1470087993145
257.68832,1470087993145
257.68698,1470087993145
48.23579,1470087993145
13.800313,1470087993145
50.691628,1470087993145
50.691628,1470087993145
14.108847,1470087993145
34.089516,1470087993145
34.050247,1470087993145
39.628384,1470087993145
15.360526,1470087993145
22.537552,1470087993145
22.62694,1470087993145
3122.8064,1470087993145
3122.8064,1470087993145
33.261997,1470087993145
17.23183,1470087993145
16.843725,1470087993145
13.763459,1470087993145
14.552722,1470087993145
13.763459,1470087993145
14536.343,1470087993145
14536.343,1470087993145
13.800313,1470087993145
14.000001,1470087993145
108.960396,1470087993145
108.91965,1470087993145
24.109169,1470087993145
62.839947,1470087993145
63.097404,1470087993145
260.832,1470087993145
261.99985,1470087993145
69.28425,1470087993145
69.35964,1470087993145
50.466213,1470087993145
82.70706,1470087993145
77.02065,1470087993145
29.724047,1470087993145
44.83168,1470087993145
44.83168,1470087993145
69.06971,1470087993145
478.6183,1470087993145
67.46679,1470087993145
77.71765,1470087993145
74.90188,1470087993145
111.88759,1470087993145
112.5277,1470087993145
31.241442,1470087993145
981.52374,1470087993145
101.90469,1470087993145
344.6192,1470087993145
341.07513,1470087993145
2656.0269,1470087993145
134.64642,1470087993145
616.1116,1470004807614
37.952335,1470004807614
27.06728,1470004807614
28.640837,1470004807614
26.247515,1470004807614
16.600248,1470004807614
22.295599,1470004807614
24.148674,1470004807614
169.488,1470004807614
183.11757,1470004807614
29.12658,1470004807614
19.938562,1470004807614
16.788914,1470004807614
13.763459,1470004807614
13.763459,1470004807614
40.20216,1470004807614
40.20216,1470004807614
23.90326,1470004807614
20.544422,1470004807614
52.00734,1470004807614
15.455301,1470004807614
35.52389,1470004807614
39.04138,1470004807614
19.785204,1470004807614
20.58167,1470004807614
15.262063,1470004807614
13.763459,1470004807614
14.4429,1470004807614
40.457664,1470004807614
40.22133,1470004807614
14.000001,1470004807614
14.898952,1470004807614
15.855802,1470004807614
88.323105,1470004807614
88.32895,1470004807614
14.658197,1470004807614
17.23183,1470004807614
13.763459,1470004807614
13.763459,1470004807614
14.000001,1470004807614
13.518495,1470004807614
13.518495,1470004807614
795.6694,1470004807614
795.6694,1470004807614
13.763459,1470004807614
14.690704,1470004807614
14.86735,1470004807614
16.15443,1470004807614
40.707672,1470004807614
40.816456,1470004807614
992.1932,1470004807614
992.18945,1470004807614
340.81796,1470004807614
66.35861,1470004807614
20.510605,1470004807614
564.79333,1470004807614
68.16401,1470004807614
40.262806,1470004807614
48.493256,1470004807614
22.460508,1470004807614
21.679941,1470004807614
164.77701,1470004807614
164.97987,1470004807614
154.19098,1470004807614
118.63156,1470004807614
63.883728,1470004807614
156.6017,1470004807614
143.92203,1470004807614
94.15394,1470004807614
92.01314,1470004807614
102.97673,1470004807614
74.75056,1470004807614
125.16227,1470004807614
214.99577,1470004807614
125.024704,1470004807614
48.638256,1470004807614
138.24596,1470004807614
113.21314,1470004807614
264.64175,1470004807614
3500.7356,1470004807614
3500.653,1470004807614
157.06552,1470004807614
164.54745,1470004807614
238.74216,1470004807614
110.31438,1469925327311
13.763459,1469925327311
13.763459,1469925327311
17.212727,1469925327311
28.90646,1469925327311
15.164849,1469925327311
14.963989,1469925327311
14.4429,1469925327311
14501.066,1469925327311
80.097824,1469925327311
14.658197,1469925327311
73.847885,1469925327311
6473.4805,1469925327311
38.59168,1469925327311
121.70687,1469925327311
484.06302,1469925327311
483.8969,1469925327311
669.0765,1469925327311
669.6047,1469925327311
96.14173,1469925327311
96.45632,1469925327311
92.79056,1469925327311
67.40514,1469925327311
381.5715,1469925327311
23.669815,1469925327311
15.823916,1469925327311
14.334221,1469925327311
23.7807,1469925327311
24.03222,1469925327311
13.763459,1469925327311
14.658197,1469925327311
19.048815,1469925327311
459.87982,1469925327311
17.99537,1469925327311
105.89115,1469925327311
156.30229,1469925327311
22.354954,1469925327311
14.552722,1469925327311
19.959503,1469925327311
19.374386,1469925327311
20.565132,1469925327311
20.456781,1469925327311
15.164849,1469925327311
14.658197,1469925327311
14.108847,1469925327311
14.334221,1469925327311
253.88406,1469925327311
11488.635,1469925327311
14.86735,1469925327311
3766.9604,1469925327311
3760.936,1469925327311
2281.088,1469925327311
2281.088,1469925327311
106.12712,1469925327311
783.7675,1469925327311
783.7674,1469925327311
20.456781,1469925327311
14507.365,1469925327311
323.5724,1469925327311
2156.9856,1469925327311
2156.9856,1469925327311
16.180891,1469925327311
15.583663,1469925327311
13.518495,1469925327311
45.022587,1469925327311
16.091276,1469925327311
14.86735,1469925327311
14.263301,1469925327311
1113.1416,1469925327311
9776.36,1469925327311
9776.36,1469925327311
24.057302,1469925327311
390.44684,1469925327311
390.72504,1469925327311
1091.5662,1469925327311
1091.51,1469925327311
17.057478,1469925327311
27.569962,1469925327311
24.16367,1469925327311
18.150995,1469925327311
44.32245,1469925327311
623.05444,1469925327311
16.465187,1469925327311
694.0748,1469925327311
14.653542,1469925327311
194.68208,1469925327311
15.101535,1469925327311
13.763459,1469925327311
13.763459,1469925327311
73.83273,1469925327311
9214.437,1469925327311
126.73776,1469834674118
23.810724,1469834674118
20.015406,1469834674118
22.663502,1469834674118
17.260689,1469834674118
15.360526,1469834674118
15.360526,1469834674118
7686.9214,1469834674118
7687.1616,1469834674118
351.9394,1469834674118
464.3834,1469834674118
500.00067,1469834674118
389.43674,1469834674118
302.38556,1469834674118
193.84903,1469834674118
145.16466,1469834674118
122.313354,1469834674118
14.4429,1469834674118
13.518495,1469834674118
14.334221,1469834674118
37.473465,1469834674118
48.349594,1469834674118
14.517222,1469834674118
14.220984,1469834674118
14.658197,1469834674118
14.658197,1469834674118
14.658197,1469834674118
2491.9204,1469834674118
1440.0636,1469834674118
793.70197,1469834674118
815.1793,1469834674118
398.25833,1469834674118
399.76038,1469834674118
568.72833,1469834674118
574.2274,1469834674118
621.73846,1469834674118
2249.4963,1469834674118
2237.6206,1469834674118
72.56728,1469834674118
52.922523,1469834674118
13.763459,1469834674118
16.631338,1469834674118
6184.4224,1469834674118
6184.324,1469834674118
6267.456,1469834674118
6266.849,1469834674118
120.3667,1469834674118
13.518495,1469834674118
14.334221,1469834674118
78.238335,1469834674118
78.21248,1469834674118
16.004883,1469834674118
14.86735,1469834674118
13.763459,1469834674118
17.99537,1469834674118
14.552722,1469834674118
15.824915,1469834674118
16.843725,1469834674118
13.518495,1469834674118
14.658197,1469834674118
68.714485,1469834674118
22.068659,1469834674118
45.447716,1469834674118
45.946503,1469834674118
128.55074,1469834674118
128.88359,1469834674118
54.724525,1469834674118
207.27615,1469834674118
217.67906,1469834674118
75.52835,1469834674118
75.52036,1469834674118
27.250528,1469834674118
15.583663,1469834674118
573.9081,1469834674118
129.20471,1469834674118
129.20198,1469834674118
37.850468,1469834674118
57.575207,1469834674118
3186.9714,1469834674118
3186.9734,1469834674118
18.756355,1469834674118
75.21535,1469834674118
18.034657,1469834674118
78.06937,1469834674118
48.39109,1469834674118
3311.7246,1469834674118
3311.7034,1469834674118
199.61191,1469834674118
471.1653,1469742308054
112.36536,1469742308054
36.581795,1469742308054
75.13111,1469742308054
75.15275,1469742308054
16.350035,1469742308054
16.843725,1469742308054
14.658197,1469742308054
14.658197,1469742308054
334.39874,1469742308054
26.415062,1469742308054
26.349571,1469742308054
34.07029,1469742308054
33.87418,1469742308054
50.813015,1469742308054
18.57409,1469742308054
16.180891,1469742308054
54.832474,1469742308054
47.69567,1469742308054
25.915533,1469742308054
16.004883,1469742308054
29.311935,1469742308054
14.658197,1469742308054
13.518495,1469742308054
56.25509,1469742308054
56.26949,1469742308054
51.083553,1469742308054
48.115433,1469742308054
14.86735,1469742308054
29.646786,1469742308054
116.187744,1469742308054
116.18385,1469742308054
27.271498,1469742308054
20.486013,1469742308054
20.486013,1469742308054
20.907951,1469742308054
20.907951,1469742308054
40.704502,1469742308054
99.67588,1469742308054
99.65309,1469742308054
7591.6563,1469742308054
7591.6567,1469742308054
56.93671,1469742308054
90.86981,1469742308054
921.9258,1469742308054
921.63324,1469742308054
15.360526,1469742308054
66.06283,1469742308054
66.07327,1469742308054
14.658197,1469742308054
13.518495,1469742308054
13.518495,1469742308054
26.754755,1469742308054
26.690922,1469742308054
14502.325,1469742308054
15153.721,1469742308054
65.484085,1469742308054
3642.095,1469742308054
14.334221,1469742308054
14.108847,1469742308054
14.4429,1469742308054
14.658197,1469742308054
17.23183,1469742308054
14.963989,1469742308054
13.763459,1469742308054
13.518495,1469742308054
13.518495,1469742308054
14.220984,1469742308054
3377.2192,1469742308054
3377.2192,1469742308054
1788.4585,1469742308054
1788.4585,1469742308054
84.8798,1469742308054
321.71518,1469742308054
58.28372,1469742308054
63.404415,1469742308054
59.74919,1469742308054
889.53815,1469742308054
889.5381,1469742308054
60.032883,1469742308054
40.36638,1469742308054
41.23458,1469742308054
27.455246,1469742308054
17.26097,1469742308054
18.919094,1469742308054
92.418335,1469742308054
91.67664,1469742308054
169.98174,1469742308054
169.4864,1469742308054
7405.399,1469742308054
1311.7382,1469742308054
529.18677,1469660693530
30.380165,1469660693530
28.35227,1469660693530
23.34285,1469660693530
32.500042,1469660693530
40.022438,1469660693530
109.6318,1469660693530
112.44264,1469660693530
43.598278,1469660693530
15.643824,1469660693530
15.262063,1469660693530
15.672375,1469660693530
15.855802,1469660693530
25.710676,1469660693530
24.813007,1469660693530
19.90097,1469660693530
13.518495,1469660693530
115.32753,1469660693530
115.334915,1469660693530
29.443638,1469660693530
36.1566,1469660693530
34.00361,1469660693530
34.634083,1469660693530
39.500458,1469660693530
17.029076,1469660693530
9264.202,1469660693530
21.578764,1469660693530
42.9454,1469660693530
43.922173,1469660693530
31.684484,1469660693530
32.385715,1469660693530
32.385715,1469660693530
476.2578,1469660693530
476.2558,1469660693530
14.0356245,1469660693530
38.376175,1469660693530
36.165394,1469660693530
29.388165,1469660693530
37.04451,1469660693530
37.082787,1469660693530
115.34112,1469660693530
90.431725,1469660693530
90.37364,1469660693530
40.50242,1469660693530
13.518495,1469660693530
13.763459,1469660693530
14.108847,1469660693530
14.552722,1469660693530
16.180891,1469660693530
75.536285,1469660693530
47.612076,1469660693530
47.71171,1469660693530
748.3948,1469660693530
17.96263,1469660693530
15.643824,1469660693530
42.67989,1469660693530
83.273384,1469660693530
288.28433,1469660693530
276.6383,1469660693530
264.66574,1469660693530
75.48484,1469660693530
158.52533,1469660693530
194.63237,1469660693530
194.63918,1469660693530
387.066,1469660693530
387.066,1469660693530
132.5821,1469660693530
133.25998,1469660693530
133.0901,1469660693530
30.581884,1469660693530
25.93252,1469660693530
115.60548,1469660693530
114.130165,1469660693530
259.35245,1469660693530
259.3108,1469660693530
4312.1025,1469660693530
120.27138,1469660693530
544.4751,1469660693530
234.44159,1469660693530
301.1562,1469660693530
301.09735,1469660693530
13275.793,1469660693530
440.97992,1469572107621
17.879078,1469572107621
17.666708,1469572107621
15.360526,1469572107621
15.360526,1469572107621
15.643824,1469572107621
15.643824,1469572107621
14.963989,1469572107621
194.86281,1469572107621
194.86877,1469572107621
13.264315,1469572107621
14.963989,1469572107621
15.164849,1469572107621
15.455301,1469572107621
269.64713,1469572107621
269.64713,1469572107621
16.26165,1469572107621
67.84874,1469572107621
66.85313,1469572107621
21.654558,1469572107621
18.24886,1469572107621
21.865225,1469572107621
36.969482,1469572107621
36.969482,1469572107621
22.550507,1469572107621
22.096342,1469572107621
18.17373,1469572107621
29.518042,1469572107621
29.465633,1469572107621
18.137833,1469572107621
36.567028,1469572107621
36.36329,1469572107621
13.763459,1469572107621
13.518495,1469572107621
13.763459,1469572107621
41.45799,1469572107621
41.45799,1469572107621
14.108847,1469572107621
13.800313,1469572107621
54.393932,1469572107621
54.393932,1469572107621
17.941944,1469572107621
300.4978,1469572107621
570.97815,1469572107621
541.7682,1469572107621
13.518495,1469572107621
13.518495,1469572107621
13.518495,1469572107621
13.518495,1469572107621
13.800313,1469572107621
13.264315,1469572107621
13.800313,1469572107621
13.518495,1469572107621
47.57562,1469572107621
47.532207,1469572107621
87.0132,1469572107621
87.034096,1469572107621
13.264315,1469572107621
17.519436,1469572107621
49.181515,1469572107621
48.777634,1469572107621
24.432274,1469572107621
24.35567,1469572107621
17.709324,1469572107621
13.763459,1469572107621
26.43046,1469572107621
29.759657,1469572107621
23.64152,1469572107621
13.264315,1469572107621
16.091276,1469572107621
15.164849,1469572107621
13.763459,1469572107621
14.000001,1469572107621
27.97532,1469572107621
253.25697,1469572107621
253.31792,1469572107621
25.902622,1469572107621
45.86072,1469572107621
15.455301,1469572107621
2015.2938,1469572107621
84.63337,1469572107621
47.200634,1469572107621
151.24129,1469572107621
151.22845,1469572107621
104.67944,1469572107621
25.024645,1469572107621
74.32897,1469572107621
39.802467,1469572107621
43.470104,1469572107621
153.57587,1469572107621
99.52252,1469572107621
52.119953,1469572107621
118.551994,1469572107621
172.0347,1469572107621
172.0347,1469572107621
