event,timestamp
LIGHT_END,1448160103840
DEEP_START,1448160103840
LIGHT_START,1448161852105
DEEP_END,1448161852105
LIGHT_END,1448162201758
DEEP_START,1448162201758
REM_START,1448163798982
REM_END,1448164998982
LIGHT_START,1448164998982
DEEP_END,1448164998982
LIGHT_END,1448169194818
DEEP_START,1448169194818
LIGHT_START,1448170943083
DEEP_END,1448170943083
LIGHT_END,1448177936187
TRACKING_STOPPED_BY_USER,1448177936188
DEEP_START,1448070138446
TRACKING_PAUSED,1448070139488
TRACKING_RESUMED,1448070259639
LIGHT_START,1448071636421
DEEP_END,1448071636421
LIGHT_END,1448072235611
DEEP_START,1448072235611
REM_START,1448074031561
REM_END,1448075231561
LIGHT_START,1448075231561
DEEP_END,1448075231561
LIGHT_END,1448075830751
DEEP_START,1448075830751
LIGHT_START,1448077628321
DEEP_END,1448077628321
LIGHT_END,1448079126296
DEEP_START,1448079126296
REM_START,1448081221841
REM_END,1448082421841
LIGHT_START,1448082421841
DEEP_END,1448082421841
LIGHT_END,1448086316576
DEEP_START,1448086316576
LIGHT_START,1448088114146
DEEP_END,1448088114146
LIGHT_END,1448094705269
TRACKING_STOPPED_BY_USER,1448094705270
DEEP_START,1447977043363
TRACKING_PAUSED,1447977044351
TRACKING_RESUMED,1447977164532
REM_START,1447978993048
REM_END,1447980193048
LIGHT_START,1447980193048
DEEP_END,1447980193048
LIGHT_END,1447983192748
DEEP_START,1447983192748
REM_START,1447984842463
REM_END,1447986042463
LIGHT_START,1447986042463
DEEP_END,1447986042463
LIGHT_END,1447986342433
DEEP_START,1447986342433
LIGHT_START,1447987692298
DEEP_END,1447987692298
LIGHT_END,1447990092067
TRACKING_STOPPED_BY_USER,1447990092068
ALARM_EARLIEST,1447999800000
ALARM_LATEST,1448001600000
DEEP_START,1447888536159
TRACKING_PAUSED,1447888538008
TRACKING_RESUMED,1447888658327
LIGHT_START,1447890294989
DEEP_END,1447890294989
LIGHT_END,1447890646755
DEEP_START,1447890646755
REM_START,1447892260883
REM_END,1447893460883
LIGHT_START,1447893460883
DEEP_END,1447893460883
LIGHT_END,1447893812649
DEEP_START,1447893812649
LIGHT_START,1447895923245
DEEP_END,1447895923245
LIGHT_END,1447897330309
DEEP_START,1447897330309
LIGHT_START,1447899440905
DEEP_END,1447899440905
LIGHT_END,1447900144437
DEEP_START,1447900144437
REM_START,1447901406799
REM_END,1447902606799
LIGHT_START,1447902606799
DEEP_END,1447902606799
LIGHT_END,1447903662097
DEEP_START,1447903662097
REM_START,1447905276225
REM_END,1447906476225
LIGHT_START,1447906476225
DEEP_END,1447906476225
LIGHT_END,1447909993885
DEEP_START,1447909993885
LIGHT_START,1447911752715
DEEP_END,1447911752715
LIGHT_END,1447913159779
DEEP_START,1447913159779
LIGHT_START,1447914566843
DEEP_END,1447914566843
ALARM_EARLIEST,1447916400000
ALARM_STARTED,1447917069818
ALARM_SNOOZE,1447917082184
LIGHT_END,1447917381004
TRACKING_STOPPED_BY_USER,1447917381005
ALARM_LATEST,1447918200000
LIGHT_START,1447805230285
TRACKING_PAUSED,1447805231772
TRACKING_RESUMED,1447805352125
LIGHT_END,1447806132634
DEEP_START,1447806132634
REM_START,1447807338898
REM_END,1447808538898
LIGHT_START,1447808538898
DEEP_END,1447808538898
LIGHT_END,1447808839681
DEEP_START,1447808839681
REM_START,1447812452209
REM_END,1447813652209
LIGHT_START,1447813652209
DEEP_END,1447813652209
LIGHT_END,1447815156124
DEEP_START,1447815156124
LIGHT_START,1447817261605
DEEP_END,1447817261605
LIGHT_END,1447817863171
DEEP_START,1447817863171
LIGHT_START,1447819367086
DEEP_END,1447819367086
LIGHT_END,1447822675699
DEEP_START,1447822675699
LIGHT_START,1447824781180
DEEP_END,1447824781180
ALARM_EARLIEST,1447830000000
ALARM_STARTED,1447830194466
ALARM_SNOOZE,1447830206726
LIGHT_END,1447831097665
TRACKING_STOPPED_BY_USER,1447831097666
ALARM_LATEST,1447831800000
DEEP_START,1447627914279
TRACKING_PAUSED,1447627916146
TRACKING_RESUMED,1447628036828
REM_START,1447629867420
REM_END,1447631067420
LIGHT_START,1447631067420
DEEP_END,1447631067420
LIGHT_END,1447633169514
DEEP_START,1447633169514
LIGHT_START,1447635271608
DEEP_END,1447635271608
LIGHT_END,1447635972306
DEEP_START,1447635972306
LIGHT_START,1447638074400
DEEP_END,1447638074400
LIGHT_END,1447639826145
DEEP_START,1447639826145
LIGHT_START,1447641227541
DEEP_END,1447641227541
LIGHT_END,1447641577890
DEEP_START,1447641577890
REM_START,1447643531031
REM_END,1447644731031
LIGHT_START,1447644731031
DEEP_END,1447644731031
LIGHT_END,1447646482776
DEEP_START,1447646482776
LIGHT_START,1447648584870
DEEP_END,1447648584870
ALARM_EARLIEST,1447654200000
ALARM_STARTED,1447655040699
ALARM_SNOOZE,1447655055832
ALARM_LATEST,1447655400000
ALARM_STARTED,1447655655914
ALARM_SNOOZE,1447655671972
ALARM_STARTED,1447655972050
ALARM_SNOOZE,1447655980396
ALARM_STARTED,1447656280409
ALARM_DISMISS,1447656292319
LIGHT_END,1447656292614
LIGHT_START,1447541517834
TRACKING_PAUSED,1447541520448
TRACKING_RESUMED,1447541641112
LIGHT_END,1447544410029
DEEP_START,1447544410029
LIGHT_START,1447546338159
DEEP_END,1447546338159
LIGHT_END,1447547623579
DEEP_START,1447547623579
REM_START,1447549637129
REM_END,1447550837129
LIGHT_START,1447550837129
DEEP_END,1447550837129
LIGHT_END,1447553407969
DEEP_START,1447553407969
LIGHT_START,1447554693389
DEEP_END,1447554693389
LIGHT_END,1447556942874
DEEP_START,1447556942874
LIGHT_START,1447558871004
DEEP_END,1447558871004
LIGHT_END,1447563048619
DEEP_START,1447563048619
LIGHT_START,1447564655394
DEEP_END,1447564655394
LIGHT_END,1447567868944
DEEP_START,1447567868944
LIGHT_START,1447569797074
DEEP_END,1447569797074
LIGHT_END,1447573332054
TRACKING_STOPPED_BY_USER,1447573332055
DEEP_START,1447371493222
TRACKING_PAUSED,1447371493819
TRACKING_RESUMED,1447371613992
REM_START,1447377832572
REM_END,1447379032572
LIGHT_START,1447379032572
DEEP_END,1447379032572
LIGHT_END,1447379635720
DEEP_START,1447379635720
REM_START,1447382356182
REM_END,1447383556182
LIGHT_START,1447383556182
DEEP_END,1447383556182
LIGHT_END,1447388682940
DEEP_START,1447388682940
REM_START,1447390197106
REM_END,1447391397106
LIGHT_START,1447391397106
DEEP_END,1447391397106
ALARM_EARLIEST,1447397700000
ALARM_STARTED,1447397714365
ALARM_DISMISS,1447397730144
LIGHT_END,1447397730244
ALARM_LATEST,1447398900000
DEEP_START,1447196649436
TRACKING_PAUSED,1447196650042
TRACKING_RESUMED,1447196770255
REM_START,1447200987540
REM_END,1447202187540
LIGHT_START,1447202187540
DEEP_END,1447202187540
LIGHT_END,1447202691004
DEEP_START,1447202691004
LIGHT_START,1447204956592
DEEP_END,1447204956592
LIGHT_END,1447205711788
DEEP_START,1447205711788
REM_START,1447207532572
REM_END,1447208732572
LIGHT_START,1447208732572
DEEP_END,1447208732572
LIGHT_END,1447209236036
DEEP_START,1447209236036
LIGHT_START,1447210746428
DEEP_END,1447210746428
LIGHT_END,1447213012016
DEEP_START,1447213012016
LIGHT_START,1447215025872
DEEP_END,1447215025872
LIGHT_END,1447217039732
TRACKING_STOPPED_BY_USER,1447217039733
ALARM_EARLIEST,1447224900000
ALARM_LATEST,1447226100000
DEEP_START,1447110626005
TRACKING_PAUSED,1447110626763
TRACKING_RESUMED,1447110746878
REM_START,1447112718811
REM_END,1447113918811
LIGHT_START,1447113918811
DEEP_END,1447113918811
LIGHT_END,1447114218157
DEEP_START,1447114218157
LIGHT_START,1447116014233
DEEP_END,1447116014233
LIGHT_END,1447116612925
DEEP_START,1447116612925
LIGHT_START,1447118109655
DEEP_END,1447118109655
LIGHT_END,1447118708347
DEEP_START,1447118708347
REM_START,1447122597229
REM_END,1447123797229
LIGHT_START,1447123797229
DEEP_END,1447123797229
LIGHT_END,1447126790689
DEEP_START,1447126790689
LIGHT_START,1447128586765
DEEP_END,1447128586765
LIGHT_END,1447133076955
DEEP_START,1447133076955
LIGHT_START,1447134274339
DEEP_END,1447134274339
LIGHT_END,1447135172436
TRACKING_STOPPED_BY_USER,1447135172437
ALARM_EARLIEST,1447136400000
ALARM_LATEST,1447137600000
DEEP_START,1447022987837
TRACKING_PAUSED,1447022988284
TRACKING_RESUMED,1447023108371
REM_START,1447028213370
REM_END,1447029413370
LIGHT_START,1447029413370
DEEP_END,1447029413370
LIGHT_END,1447032207080
DEEP_START,1447032207080
LIGHT_START,1447033883306
DEEP_END,1447033883306
LIGHT_END,1447034442048
DEEP_START,1447034442048
REM_START,1447036315129
REM_END,1447037515129
LIGHT_START,1447037515129
DEEP_END,1447037515129
LIGHT_END,1447038632613
DEEP_START,1447038632613
REM_START,1447041343807
REM_END,1447042543807
LIGHT_START,1447042543807
DEEP_END,1447042543807
ALARM_EARLIEST,1447047600000
ALARM_STARTED,1447047619772
ALARM_SNOOZE,1447047644320
ALARM_LATEST,1447048800000
ALARM_STARTED,1447048844414
ALARM_SNOOZE,1447048862650
ALARM_STARTED,1447049762767
ALARM_SNOOZE,1447049773043
ALARM_STARTED,1447050073139
ALARM_DISMISS,1447050086716
LIGHT_END,1447050086857
DEEP_START,1446683252817
TRACKING_PAUSED,1446683253313
TRACKING_RESUMED,1446683373398
REM_START,1446685307562
REM_END,1446686507562
LIGHT_START,1446686507562
DEEP_END,1446686507562
LIGHT_END,1446686757927
DEEP_START,1446686757927
REM_START,1446690565227
REM_END,1446691765227
LIGHT_START,1446691765227
DEEP_END,1446691765227
LIGHT_END,1446693768147
DEEP_START,1446693768147
LIGHT_START,1446696021432
DEEP_END,1446696021432
LIGHT_END,1446696271797
DEEP_START,1446696271797
LIGHT_START,1446698024352
DEEP_END,1446698024352
LIGHT_END,1446700277637
DEEP_START,1446700277637
LIGHT_START,1446702280557
DEEP_END,1446702280557
ALARM_EARLIEST,1446704100000
ALARM_STARTED,1446704524543
ALARM_DISMISS,1446704533753
LIGHT_END,1446704533859
ALARM_LATEST,1446705900000
DEEP_START,1446590834757
TRACKING_PAUSED,1446590835902
TRACKING_RESUMED,1446590956825
REM_START,1446598004133
REM_END,1446599204133
LIGHT_START,1446599204133
DEEP_END,1446599204133
LIGHT_END,1446599901581
DEEP_START,1446599901581
LIGHT_START,1446601993925
DEEP_END,1446601993925
LIGHT_END,1446607573509
DEEP_START,1446607573509
REM_START,1446609860749
REM_END,1446611060749
LIGHT_START,1446611060749
DEEP_END,1446611060749
ALARM_EARLIEST,1446617700000
ALARM_STARTED,1446617778581
ALARM_SNOOZE,1446617795135
ALARM_STARTED,1446618995237
ALARM_SNOOZE,1446619013336
ALARM_LATEST,1446619500000
ALARM_STARTED,1446619613455
ALARM_SNOOZE,1446619634235
ALARM_STARTED,1446619934308
ALARM_SNOOZE,1446619941032
ALARM_STARTED,1446620121107
ALARM_DISMISS,1446620127468
LIGHT_END,1446620127588
DEEP_START,1446507995053
TRACKING_PAUSED,1446507996803
TRACKING_RESUMED,1446508117306
LIGHT_START,1446509675585
DEEP_END,1446509675585
LIGHT_END,1446511836269
DEEP_START,1446511836269
REM_START,1446514477485
REM_END,1446515677485
LIGHT_START,1446515677485
DEEP_END,1446515677485
LIGHT_END,1446518318321
DEEP_START,1446518318321
LIGHT_START,1446519758777
DEEP_END,1446519758777
LIGHT_END,1446523599993
DEEP_START,1446523599993
REM_START,1446525280905
REM_END,1446526480905
LIGHT_START,1446526480905
DEEP_END,1446526480905
LIGHT_END,1446526720981
DEEP_START,1446526720981
LIGHT_START,1446527921361
DEEP_END,1446527921361
ALARM_EARLIEST,1446531000000
LIGHT_END,1446531762667
TRACKING_STOPPED_BY_USER,1446531762668
ALARM_LATEST,1446532200000
LIGHT_START,1446159588128
TRACKING_PAUSED,1446159588824
TRACKING_RESUMED,1446159709020
LIGHT_END,1446159988860
DEEP_START,1446159988860
REM_START,1446161994716
REM_END,1446163194716
LIGHT_START,1446163194716
DEEP_END,1446163194716
LIGHT_END,1446163595448
DEEP_START,1446163595448
LIGHT_START,1446165198376
DEEP_END,1446165198376
LIGHT_END,1446168203866
DEEP_START,1446168203866
REM_START,1446171411918
REM_END,1446172611918
LIGHT_START,1446172611918
DEEP_END,1446172611918
LIGHT_END,1446176018169
TRACKING_STOPPED_BY_USER,1446176018170
ALARM_EARLIEST,1446184800000
ALARM_LATEST,1446186600000
DEEP_START,1446073306807
TRACKING_PAUSED,1446073307456
TRACKING_RESUMED,1446073427610
REM_START,1446074901663
REM_END,1446076101663
LIGHT_START,1446076101663
DEEP_END,1446076101663
LIGHT_END,1446076451020
DEEP_START,1446076451020
REM_START,1446079792661
REM_END,1446080992661
LIGHT_START,1446080992661
DEEP_END,1446080992661
LIGHT_END,1446082040732
DEEP_START,1446082040732
REM_START,1446085382373
REM_END,1446086582373
LIGHT_START,1446086582373
DEEP_END,1446086582373
LIGHT_END,1446092172085
DEEP_START,1446092172085
LIGHT_START,1446094268227
DEEP_END,1446094268227
ALARM_EARLIEST,1446098400000
ALARM_STARTED,1446098628608
ALARM_SNOOZE,1446098646319
ALARM_SNOOZE,1446098646671
ALARM_STARTED,1446099546787
ALARM_SNOOZE,1446099561068
ALARM_STARTED,1446099861188
ALARM_SNOOZE,1446099877122
ALARM_LATEST,1446100200000
ALARM_STARTED,1446101677185
ALARM_SNOOZE,1446101690718
LIGHT_END,1446101954152
TRACKING_STOPPED_BY_USER,1446101954153
TRACKING_PAUSED,1446013346246
TRACKING_RESUMED,1446013466324
ALARM_EARLIEST,1446014400000
ALARM_STARTED,1446014426535
ALARM_DISMISS,1446014444349
ALARM_LATEST,1446015600000
LIGHT_START,1446000270668
TRACKING_PAUSED,1446000271135
TRACKING_RESUMED,1446000280658
TRACKING_PAUSED,1446001738186
TRACKING_RESUMED,1446001745782
LIGHT_END,1446005219018
DEEP_START,1446005219018
LIGHT_START,1446007318318
DEEP_END,1446007318318
LIGHT_END,1446007768168
DEEP_START,1446007768168
REM_START,1446010166968
REM_END,1446011366968
LIGHT_START,1446011366968
DEEP_END,1446011366968
ALARM_EARLIEST,1446012000000
ALARM_STARTED,1446012086693
ALARM_SNOOZE,1446012097220
ALARM_STARTED,1446012397287
ALARM_SNOOZE,1446012406041
ALARM_STARTED,1446013306159
ALARM_DISMISS,1446013316299
LIGHT_END,1446013316397
ALARM_LATEST,1446013800000
DEEP_START,1445985302790
TRACKING_PAUSED,1445985303243
TRACKING_RESUMED,1445985423409
REM_START,1445987256213
REM_END,1445988456213
LIGHT_START,1445988456213
DEEP_END,1445988456213
LIGHT_END,1445988756539
DEEP_START,1445988756539
LIGHT_START,1445990558495
DEEP_END,1445990558495
LIGHT_END,1445990708658
DEEP_START,1445990708658
LIGHT_START,1445992360451
DEEP_END,1445992360451
LIGHT_END,1445992660777
DEEP_START,1445992660777
LIGHT_START,1445994012244
DEEP_END,1445994012244
LIGHT_END,1445994312570
DEEP_START,1445994312570
LIGHT_START,1445995964363
DEEP_END,1445995964363
LIGHT_END,1445997616189
TRACKING_STOPPED_BY_USER,1445997616190
ALARM_EARLIEST,1446012000000
ALARM_LATEST,1446013800000
DEEP_START,1445894790839
TRACKING_PAUSED,1445894791384
TRACKING_RESUMED,1445894911619
REM_START,1445897194691
REM_END,1445898394691
LIGHT_START,1445898394691
DEEP_END,1445898394691
LIGHT_END,1445899595975
DEEP_START,1445899595975
REM_START,1445901198971
REM_END,1445902398971
LIGHT_START,1445902398971
DEEP_END,1445902398971
LIGHT_END,1445903600255
DEEP_START,1445903600255
REM_START,1445905603679
REM_END,1445906803679
LIGHT_START,1445906803679
DEEP_END,1445906803679
LIGHT_END,1445907604535
DEEP_START,1445907604535
REM_START,1445911209671
REM_END,1445912409671
LIGHT_START,1445912409671
DEEP_END,1445912409671
LIGHT_END,1445913210527
DEEP_START,1445913210527
REM_START,1445914813523
REM_END,1445916013523
LIGHT_START,1445916013523
DEEP_END,1445916013523
LIGHT_END,1445918015663
DEEP_START,1445918015663
REM_START,1445919618659
REM_END,1445920818659
LIGHT_START,1445920818659
DEEP_END,1445920818659
ALARM_EARLIEST,1445925600000
ALARM_STARTED,1445925989814
ALARM_SNOOZE,1445926009235
ALARM_STARTED,1445926909348
ALARM_SNOOZE,1445926921375
ALARM_STARTED,1445927221522
ALARM_DISMISS,1445927225366
LIGHT_END,1445927225556
ALARM_LATEST,1445927400000
BROKEN_START,1445836164303
TRACKING_PAUSED,1445836164879
BROKEN_END,1445836284421
TRACKING_RESUMED,1445836285053
ALARM_EARLIEST,1445839200000
ALARM_STARTED,1445839405580
ALARM_SNOOZE,1445839420100
ALARM_STARTED,1445840620217
ALARM_SNOOZE,1445840654067
ALARM_LATEST,1445841000000
ALARM_STARTED,1445841554176
ALARM_DISMISS,1445841569593
DEEP_START,1445809544631
TRACKING_PAUSED,1445809545093
TRACKING_RESUMED,1445809665200
REM_START,1445811138947
REM_END,1445812338947
LIGHT_START,1445812338947
DEEP_END,1445812338947
LIGHT_END,1445814933669
DEEP_START,1445814933669
LIGHT_START,1445817129203
DEEP_END,1445817129203
LIGHT_END,1445820322707
DEEP_START,1445820322707
LIGHT_START,1445822717835
DEEP_END,1445822717835
LIGHT_END,1445824514181
DEEP_START,1445824514181
LIGHT_START,1445825711745
DEEP_END,1445825711745
LIGHT_END,1445826110933
DEEP_START,1445826110933
LIGHT_START,1445827308497
DEEP_END,1445827308497
LIGHT_END,1445829304456
TRACKING_STOPPED_BY_USER,1445829304457
ALARM_EARLIEST,1445839200000
ALARM_LATEST,1445841000000
DEEP_START,1445646532845
TRACKING_PAUSED,1445646534346
TRACKING_RESUMED,1445646654755
REM_START,1445648568727
REM_END,1445649768727
LIGHT_START,1445649768727
DEEP_END,1445649768727
LIGHT_END,1445650017641
DEEP_START,1445650017641
REM_START,1445651555695
REM_END,1445652755695
LIGHT_START,1445652755695
DEEP_END,1445652755695
LIGHT_END,1445653253523
DEEP_START,1445653253523
REM_START,1445655040491
REM_END,1445656240491
LIGHT_START,1445656240491
DEEP_END,1445656240491
LIGHT_END,1445657485061
DEEP_START,1445657485061
LIGHT_START,1445658729631
DEEP_END,1445658729631
LIGHT_END,1445659227459
DEEP_START,1445659227459
LIGHT_START,1445661218771
DEEP_END,1445661218771
LIGHT_END,1445662712255
DEEP_START,1445662712255
LIGHT_START,1445664205739
DEEP_END,1445664205739
LIGHT_END,1445665948137
DEEP_START,1445665948137
LIGHT_START,1445667441621
DEEP_END,1445667441621
LIGHT_END,1445668686222
TRACKING_STOPPED_BY_USER,1445668686223
DEEP_START,1445553279513
TRACKING_PAUSED,1445553282168
TRACKING_RESUMED,1445553403231
REM_START,1445555667213
REM_END,1445556867213
LIGHT_START,1445556867213
DEEP_END,1445556867213
LIGHT_END,1445557166188
DEEP_START,1445557166188
REM_START,1445559852863
REM_END,1445561052863
LIGHT_START,1445561052863
DEEP_END,1445561052863
LIGHT_END,1445561650813
DEEP_START,1445561650813
REM_START,1445564337488
REM_END,1445565537488
LIGHT_START,1445565537488
DEEP_END,1445565537488
LIGHT_END,1445566434413
DEEP_START,1445566434413
LIGHT_START,1445568228263
DEEP_END,1445568228263
LIGHT_END,1445568527238
DEEP_START,1445568527238
LIGHT_START,1445569723138
DEEP_END,1445569723138
LIGHT_END,1445570022113
DEEP_START,1445570022113
LIGHT_START,1445571516988
DEEP_END,1445571516988
LIGHT_END,1445571815963
DEEP_START,1445571815963
LIGHT_START,1445573609813
DEEP_END,1445573609813
LIGHT_END,1445576001613
DEEP_START,1445576001613
ALARM_EARLIEST,1445577000000
LIGHT_START,1445577496488
DEEP_END,1445577496488
ALARM_STARTED,1445577884713
ALARM_SNOOZE,1445577901567
ALARM_LATEST,1445578200000
ALARM_STARTED,1445578201640
ALARM_SNOOZE,1445578215242
LIGHT_END,1445578692389
TRACKING_STOPPED_BY_USER,1445578692390
DEEP_START,1445467026304
TRACKING_PAUSED,1445467027754
TRACKING_RESUMED,1445467148025
REM_START,1445478695301
REM_END,1445479895301
LIGHT_START,1445479895301
DEEP_END,1445479895301
LIGHT_END,1445481092417
DEEP_START,1445481092417
LIGHT_START,1445482289533
DEEP_END,1445482289533
LIGHT_END,1445484085207
DEEP_START,1445484085207
LIGHT_START,1445486479439
DEEP_END,1445486479439
LIGHT_END,1445487077997
DEEP_START,1445487077997
LIGHT_START,1445488574392
DEEP_END,1445488574392
LIGHT_END,1445489472229
DEEP_START,1445489472229
ALARM_EARLIEST,1445490600000
LIGHT_START,1445490669345
DEEP_END,1445490669345
ALARM_STARTED,1445491180591
ALARM_SNOOZE,1445491202036
ALARM_LATEST,1445491800000
ALARM_STARTED,1445492402153
ALARM_SNOOZE,1445492415300
ALARM_STARTED,1445492715381
ALARM_SNOOZE,1445492726289
ALARM_STARTED,1445493026367
ALARM_SNOOZE,1445493036704
ALARM_STARTED,1445493336787
ALARM_SNOOZE,1445493353219
ALARM_STARTED,1445493653272
ALARM_DISMISS,1445493661852
LIGHT_END,1445493662183
LIGHT_START,1445205815200
TRACKING_PAUSED,1445205816384
TRACKING_RESUMED,1445205936721
LIGHT_END,1445206661770
DEEP_START,1445206661770
REM_START,1445210541190
REM_END,1445211741190
LIGHT_START,1445211741190
DEEP_END,1445211741190
LIGHT_END,1445213434330
DEEP_START,1445213434330
REM_START,1445221546600
REM_END,1445222746600
LIGHT_START,1445222746600
DEEP_END,1445222746600
LIGHT_END,1445223310980
DEEP_START,1445223310980
REM_START,1445230294490
ALARM_EARLIEST,1445231400000
REM_END,1445231494490
LIGHT_START,1445231494490
DEEP_END,1445231494490
ALARM_STARTED,1445231649108
ALARM_SNOOZE,1445231662877
ALARM_STARTED,1445231962957
ALARM_SNOOZE,1445231969567
ALARM_STARTED,1445232269655
ALARM_SNOOZE,1445232282628
ALARM_STARTED,1445232582726
ALARM_SNOOZE,1445232592290
ALARM_LATEST,1445232600000
ALARM_STARTED,1445232892351
ALARM_DISMISS,1445232904867
LIGHT_END,1445232905523
DEEP_START,1443478094750
TRACKING_PAUSED,1443478098673
TRACKING_RESUMED,1443478219989
REM_START,1443479992493
REM_END,1443481192493
LIGHT_START,1443481192493
DEEP_END,1443481192493
LIGHT_END,1443483445397
DEEP_START,1443483445397
LIGHT_START,1443484853462
DEEP_END,1443484853462
LIGHT_END,1443485979914
DEEP_START,1443485979914
REM_START,1443487596044
REM_END,1443488796044
LIGHT_START,1443488796044
DEEP_END,1443488796044
LIGHT_END,1443491612174
DEEP_START,1443491612174
REM_START,1443494073143
REM_END,1443495273143
LIGHT_START,1443495273143
DEEP_END,1443495273143
LIGHT_END,1443496117982
DEEP_START,1443496117982
LIGHT_START,1443497526047
DEEP_END,1443497526047
LIGHT_END,1443504003146
DEEP_START,1443504003146
ALARM_EARLIEST,1443504300000
ALARM_LATEST,1443505500000
ALARM_STARTED,1443505500099
ALARM_SNOOZE,1443505512192
DEEP_END,1443505692890
TRACKING_STOPPED_BY_USER,1443505692891
LIGHT_START,1442271588040
TRACKING_PAUSED,1442271589767
TRACKING_RESUMED,1442271709918
LIGHT_END,1442275008712
DEEP_START,1442275008712
LIGHT_START,1442276819656
DEEP_END,1442276819656
LIGHT_END,1442277020872
DEEP_START,1442277020872
REM_START,1442280046408
REM_END,1442281246408
LIGHT_START,1442281246408
DEEP_END,1442281246408
LIGHT_END,1442281648840
DEEP_START,1442281648840
LIGHT_START,1442283661000
DEEP_END,1442283661000
LIGHT_END,1442285471944
DEEP_START,1442285471944
LIGHT_START,1442286880456
DEEP_END,1442286880456
LIGHT_END,1442288288968
DEEP_START,1442288288968
LIGHT_START,1442289496264
DEEP_END,1442289496264
LIGHT_END,1442291508487
TRACKING_STOPPED_BY_USER,1442291508488
ALARM_EARLIEST,1442298300000
ALARM_LATEST,1442299500000
LIGHT_START,1441834715317
TRACKING_PAUSED,1441834716337
TRACKING_RESUMED,1441834836659
LIGHT_END,1441837857496
DEEP_START,1441837857496
REM_START,1441846782295
REM_END,1441847982295
LIGHT_START,1441847982295
DEEP_END,1441847982295
LIGHT_END,1441848331426
DEEP_START,1441848331426
REM_START,1441851320998
REM_END,1441852520998
LIGHT_START,1441852520998
DEEP_END,1441852520998
LIGHT_END,1441853219260
DEEP_START,1441853219260
LIGHT_START,1441854964915
DEEP_END,1441854964915
LIGHT_END,1441858107094
DEEP_START,1441858107094
LIGHT_START,1441859852749
DEEP_END,1441859852749
ALARM_EARLIEST,1441862700000
ALARM_STARTED,1441862857901
ALARM_SNOOZE,1441862876477
ALARM_LATEST,1441863900000
ALARM_STARTED,1441864076579
ALARM_SNOOZE,1441864085103
ALARM_STARTED,1441864985115
ALARM_SNOOZE,1441864992530
LIGHT_END,1441865089744
TRACKING_STOPPED_BY_USER,1441865089745
DEEP_START,1441663045248
TRACKING_PAUSED,1441663047166
TRACKING_RESUMED,1441663167440
REM_START,1441664261600
REM_END,1441665461600
LIGHT_START,1441665461600
DEEP_END,1441665461600
LIGHT_END,1441667575908
DEEP_START,1441667575908
LIGHT_START,1441668784084
DEEP_END,1441668784084
LIGHT_END,1441669388172
DEEP_START,1441669388172
LIGHT_START,1441670596348
DEEP_END,1441670596348
LIGHT_END,1441671804524
DEEP_START,1441671804524
REM_START,1441673322920
REM_END,1441674522920
LIGHT_START,1441674522920
DEEP_END,1441674522920
LIGHT_END,1441676033140
DEEP_START,1441676033140
LIGHT_START,1441677543360
DEEP_END,1441677543360
LIGHT_END,1441678751536
DEEP_START,1441678751536
REM_START,1441680269932
REM_END,1441681469932
LIGHT_START,1441681469932
DEEP_END,1441681469932
LIGHT_END,1441684188328
DEEP_START,1441684188328
LIGHT_START,1441686000592
DEEP_END,1441686000592
LIGHT_END,1441687812893
TRACKING_STOPPED_BY_USER,1441687812894
ALARM_EARLIEST,1441689900000
ALARM_LATEST,1441691100000
LIGHT_START,1440972123624
TRACKING_PAUSED,1440972125626
TRACKING_RESUMED,1440972247054
LIGHT_END,1440976874118
DEEP_START,1440976874118
REM_START,1440978424404
REM_END,1440979624404
LIGHT_START,1440979624404
DEEP_END,1440979624404
LIGHT_END,1440986625132
DEEP_START,1440986625132
LIGHT_START,1440987875262
DEEP_END,1440987875262
LIGHT_END,1440990375522
DEEP_START,1440990375522
ALARM_EARLIEST,1440991800000
LIGHT_START,1440992625756
DEEP_END,1440992625756
ALARM_LATEST,1440993600000
ALARM_STARTED,1440993600150
ALARM_DISMISS,1440993625736
LIGHT_END,1440993625925
DEEP_START,1440459638688
TRACKING_PAUSED,1440459640792
TRACKING_RESUMED,1440459760972
REM_START,1440464045840
REM_END,1440465245840
LIGHT_START,1440465245840
DEEP_END,1440465245840
LIGHT_END,1440465596287
DEEP_START,1440465596287
REM_START,1440466849416
REM_END,1440468049416
LIGHT_START,1440468049416
DEEP_END,1440468049416
LIGHT_END,1440481716849
DEEP_START,1440481716849
REM_START,1440482969978
REM_END,1440484169978
LIGHT_START,1440484169978
DEEP_END,1440484169978
ALARM_EARLIEST,1440486000000
ALARM_STARTED,1440486432379
ALARM_SNOOZE,1440486442836
ALARM_STARTED,1440487042878
ALARM_SNOOZE,1440487051275
ALARM_STARTED,1440487351361
ALARM_SNOOZE,1440487366091
ALARM_STARTED,1440487666159
ALARM_DISMISS,1440487674199
LIGHT_END,1440487674495
ALARM_LATEST,1440487800000
DEEP_START,1439595122872
TRACKING_PAUSED,1439595123716
TRACKING_RESUMED,1439595243869
LIGHT_START,1439596519484
DEEP_END,1439596519484
LIGHT_END,1439596868637
DEEP_START,1439596868637
REM_START,1439598112708
REM_END,1439599312708
LIGHT_START,1439599312708
DEEP_END,1439599312708
LIGHT_END,1439600360167
DEEP_START,1439600360167
REM_START,1439603000850
REM_END,1439604200850
