"February 14, 2017 at 03:38PM","entered"
"February 14, 2017 at 04:34PM","entered"
"February 14, 2017 at 05:25PM","entered"
"February 14, 2017 at 05:51PM","entered"
"February 14, 2017 at 06:53PM","entered"
"February 14, 2017 at 06:54PM","exited"
"September 06, 2017 at 09:52AM","entered"
"September 06, 2017 at 12:16PM","entered"
"September 06, 2017 at 12:09PM","exited"
"September 06, 2017 at 08:32PM","exited"
"September 07, 2017 at 09:23AM","entered"
"September 08, 2017 at 10:24AM","entered"
"September 08, 2017 at 08:30PM","exited"
"September 10, 2017 at 04:20PM","entered"
"September 10, 2017 at 04:35PM","exited"
"September 10, 2017 at 04:36PM","entered"
"September 10, 2017 at 07:32PM","exited"
"September 11, 2017 at 09:16AM","entered"
"September 11, 2017 at 11:30AM","exited"
"September 11, 2017 at 11:30AM","entered"
"September 11, 2017 at 05:47PM","exited"
"September 11, 2017 at 06:33PM","entered"
"September 11, 2017 at 06:35PM","exited"
"September 11, 2017 at 08:53PM","entered"
"September 11, 2017 at 10:54PM","exited"
"September 12, 2017 at 09:48AM","entered"
"September 12, 2017 at 12:41PM","exited"
"September 12, 2017 at 12:42PM","entered"
"September 12, 2017 at 03:25PM","exited"
"September 13, 2017 at 12:14PM","entered"
"September 13, 2017 at 03:19PM","exited"
"September 14, 2017 at 10:59AM","entered"
"September 14, 2017 at 05:54PM","exited"
"September 15, 2017 at 08:52AM","entered"
"September 15, 2017 at 05:59PM","exited"
"September 15, 2017 at 06:06PM","entered"
"September 15, 2017 at 08:34PM","exited"
"September 18, 2017 at 09:43AM","entered"
"September 18, 2017 at 06:18PM","exited"
"September 19, 2017 at 09:50AM","entered"
"September 19, 2017 at 09:35PM","exited"
"September 20, 2017 at 10:03AM","entered"
"September 20, 2017 at 09:12PM","exited"
"September 21, 2017 at 10:34AM","entered"
"September 21, 2017 at 06:22PM","exited"
"September 22, 2017 at 09:00AM","entered"
"September 22, 2017 at 05:44PM","exited"
"September 24, 2017 at 08:01PM","entered"
"September 24, 2017 at 08:05PM","exited"
"September 25, 2017 at 10:00AM","entered"
"September 25, 2017 at 09:28PM","exited"
"September 26, 2017 at 10:04AM","entered"
"September 26, 2017 at 06:13PM","exited"
"September 28, 2017 at 11:54AM","exited"
"September 28, 2017 at 12:04PM","entered"
"September 28, 2017 at 07:29PM","exited"
"September 29, 2017 at 08:51AM","entered"
"September 29, 2017 at 08:54AM","exited"
"September 29, 2017 at 08:56AM","entered"
"September 29, 2017 at 09:07AM","exited"
"October 27, 2017 at 08:48AM","entered"
"October 27, 2017 at 07:28PM","exited"
"October 28, 2017 at 04:18PM","entered"
"October 28, 2017 at 08:30PM","exited"
"October 30, 2017 at 08:33AM","entered"
"October 30, 2017 at 07:49PM","exited"
"October 31, 2017 at 10:17AM","entered"
"October 31, 2017 at 07:01PM","exited"
"November 02, 2017 at 01:47AM","entered"
"November 02, 2017 at 01:56AM","exited"
"November 02, 2017 at 11:54AM","entered"
"November 02, 2017 at 04:59PM","exited"
"July 27, 2018 at 08:57AM","entered"
"July 27, 2018 at 11:57AM","exited"
"July 27, 2018 at 12:25PM","entered"
"July 27, 2018 at 03:39PM","exited"
"July 27, 2018 at 03:52PM","entered"
"July 27, 2018 at 03:55PM","exited"
"July 27, 2018 at 03:57PM","entered"
"July 27, 2018 at 08:07PM","exited"
"July 30, 2018 at 09:28AM","entered"
"July 31, 2018 at 08:43AM","entered"
"July 31, 2018 at 07:27PM","exited"
"July 31, 2018 at 07:45PM","entered"
"July 31, 2018 at 11:19PM","exited"
"August 01, 2018 at 09:15AM","entered"
"August 01, 2018 at 12:02PM","exited"
"August 01, 2018 at 12:10PM","entered"
"August 01, 2018 at 11:06PM","exited"
"August 02, 2018 at 08:45AM","entered"
"August 02, 2018 at 11:13PM","exited"
"August 03, 2018 at 08:57AM","entered"
"August 03, 2018 at 05:50PM","exited"
"August 04, 2018 at 11:32AM","entered"
"August 04, 2018 at 12:11PM","exited"
"August 05, 2018 at 01:28PM","entered"
"August 05, 2018 at 08:51PM","exited"
"August 06, 2018 at 08:46AM","entered"
"August 06, 2018 at 11:42AM","exited"
"August 06, 2018 at 11:47AM","entered"
"August 06, 2018 at 08:57PM","exited"
"August 07, 2018 at 09:24AM","entered"
"August 07, 2018 at 08:22PM","exited"
"August 08, 2018 at 09:29AM","entered"
"August 08, 2018 at 06:15PM","exited"
"August 08, 2018 at 09:16PM","entered"
"August 08, 2018 at 09:59PM","exited"
"August 09, 2018 at 09:36AM","entered"
"August 09, 2018 at 04:19PM","exited"
"August 09, 2018 at 04:50PM","entered"
"August 09, 2018 at 11:48PM","exited"
"August 10, 2018 at 08:59AM","entered"
"August 10, 2018 at 11:27PM","exited"
"September 03, 2018 at 11:06AM","entered"
"September 03, 2018 at 09:57PM","exited"
"September 04, 2018 at 09:31AM","entered"
"September 04, 2018 at 08:20PM","exited"
"September 05, 2018 at 09:28AM","entered"
"September 05, 2018 at 04:21PM","exited"
"September 05, 2018 at 04:33PM","entered"
"September 05, 2018 at 06:35PM","exited"
"September 06, 2018 at 09:09AM","entered"
"September 06, 2018 at 08:50PM","exited"
"September 23, 2018 at 01:33PM","entered"
"September 23, 2018 at 06:00PM","exited"
"September 24, 2018 at 09:18AM","entered"
"September 24, 2018 at 07:07PM","exited"
"September 25, 2018 at 09:54AM","entered"
"September 25, 2018 at 12:07PM","exited"
"September 25, 2018 at 12:55PM","entered"
"September 25, 2018 at 09:09PM","exited"
"September 26, 2018 at 09:39AM","entered"
"September 26, 2018 at 02:03PM","exited"
"September 26, 2018 at 04:27PM","entered"
"September 26, 2018 at 07:38PM","exited"
"September 27, 2018 at 10:02AM","entered"
"September 27, 2018 at 05:35PM","exited"
"September 28, 2018 at 08:58AM","entered"
"September 29, 2018 at 12:24AM","exited"
"October 05, 2018 at 08:58AM","entered"
"October 05, 2018 at 09:18AM","exited"
"October 05, 2018 at 09:27AM","entered"
"October 05, 2018 at 09:35AM","exited"
"October 05, 2018 at 09:47AM","entered"
"October 05, 2018 at 09:50AM","exited"
"October 05, 2018 at 09:51AM","entered"
"October 05, 2018 at 09:52AM","exited"
"October 05, 2018 at 09:52AM","entered"
"October 05, 2018 at 10:06AM","exited"
"October 05, 2018 at 10:10AM","exited"
"October 05, 2018 at 10:09AM","entered"
"October 05, 2018 at 10:13AM","entered"
"October 05, 2018 at 10:14AM","exited"
"October 05, 2018 at 10:20AM","entered"
"October 05, 2018 at 10:21AM","exited"
"October 05, 2018 at 10:23AM","exited"
"October 05, 2018 at 10:23AM","entered"
"October 05, 2018 at 10:33AM","entered"
"October 05, 2018 at 10:33AM","exited"
"October 05, 2018 at 10:43AM","exited"
"October 05, 2018 at 10:34AM","entered"
"October 05, 2018 at 10:44AM","entered"
"October 05, 2018 at 10:47AM","exited"
"October 05, 2018 at 12:34PM","exited"
"October 05, 2018 at 12:33PM","entered"
"October 05, 2018 at 12:35PM","exited"
"October 05, 2018 at 12:35PM","entered"
"October 08, 2018 at 09:42AM","entered"
"October 08, 2018 at 01:10PM","exited"
"October 08, 2018 at 02:42PM","entered"
"October 08, 2018 at 09:05PM","exited"
"October 09, 2018 at 09:37AM","entered"
"October 09, 2018 at 06:12PM","exited"
"October 10, 2018 at 12:53PM","exited"
"October 10, 2018 at 12:56PM","entered"
"October 10, 2018 at 07:41PM","exited"
"October 11, 2018 at 09:27AM","entered"
"October 11, 2018 at 06:32PM","exited"
"October 12, 2018 at 08:57AM","entered"
"October 12, 2018 at 06:47PM","exited"
"October 12, 2018 at 11:26PM","entered"
"October 12, 2018 at 11:40PM","exited"
"October 14, 2018 at 02:31PM","entered"
"October 14, 2018 at 10:44PM","exited"
"October 16, 2018 at 10:14AM","entered"
"October 16, 2018 at 04:52PM","exited"
"October 17, 2018 at 09:53AM","entered"
"October 17, 2018 at 07:41PM","exited"
"October 19, 2018 at 08:42AM","entered"
"October 19, 2018 at 07:24PM","exited"
"October 20, 2018 at 01:47PM","entered"
"October 20, 2018 at 07:31PM","exited"
"October 22, 2018 at 10:06AM","entered"
"October 22, 2018 at 09:05PM","exited"
"October 23, 2018 at 04:57PM","entered"
"October 23, 2018 at 08:11PM","exited"
"October 24, 2018 at 11:08AM","entered"
"October 24, 2018 at 07:19PM","exited"
"October 25, 2018 at 09:32AM","entered"
"October 26, 2018 at 01:52AM","exited"
"October 26, 2018 at 02:14AM","entered"
"October 26, 2018 at 02:23AM","exited"
"October 26, 2018 at 03:17PM","entered"
"October 26, 2018 at 03:27PM","exited"
"October 28, 2018 at 04:19PM","entered"
"October 28, 2018 at 11:08PM","exited"
"October 29, 2018 at 09:18AM","entered"
"October 29, 2018 at 09:29PM","exited"
"October 30, 2018 at 09:37AM","entered"
"October 30, 2018 at 07:15PM","exited"
"October 31, 2018 at 11:07AM","entered"
"October 31, 2018 at 11:50AM","exited"
"November 17, 2018 at 10:15PM","entered"
"November 17, 2018 at 10:31PM","exited"
"November 19, 2018 at 10:16AM","entered"
"November 19, 2018 at 09:39PM","exited"
"November 20, 2018 at 09:35AM","entered"
"November 20, 2018 at 09:18PM","exited"
"November 21, 2018 at 09:33AM","entered"
"November 21, 2018 at 05:04PM","exited"
"November 21, 2018 at 06:17PM","entered"
"November 21, 2018 at 08:10PM","exited"
"November 22, 2018 at 07:41PM","exited"
"November 22, 2018 at 07:41PM","exited"
"November 23, 2018 at 10:31PM","exited"
"November 24, 2018 at 06:59PM","entered"
"November 24, 2018 at 07:07PM","exited"
"November 25, 2018 at 09:05PM","exited"
"November 26, 2018 at 08:02PM","exited"
"November 27, 2018 at 09:15AM","entered"
"November 27, 2018 at 07:44PM","exited"
"November 28, 2018 at 09:42AM","entered"
"November 28, 2018 at 07:50PM","exited"
"November 29, 2018 at 09:18AM","entered"
"November 29, 2018 at 06:45PM","exited"
"November 30, 2018 at 09:00AM","entered"
"November 30, 2018 at 07:57PM","exited"
"December 01, 2018 at 12:13AM","exited"
"December 01, 2018 at 12:11AM","entered"
"December 01, 2018 at 01:44PM","entered"
"December 01, 2018 at 02:54PM","exited"
"December 03, 2018 at 09:47AM","entered"
"December 03, 2018 at 07:40PM","exited"
"December 04, 2018 at 10:10AM","entered"
"December 04, 2018 at 10:53PM","exited"
"December 05, 2018 at 09:53AM","entered"
"December 05, 2018 at 07:37PM","exited"
"December 05, 2018 at 09:30PM","entered"
"December 05, 2018 at 09:35PM","exited"
"December 06, 2018 at 09:49AM","entered"
"December 06, 2018 at 09:29PM","exited"
"December 07, 2018 at 08:57AM","entered"
"December 07, 2018 at 06:54PM","exited"
"December 08, 2018 at 04:37PM","entered"
"December 08, 2018 at 07:41PM","exited"
"December 10, 2018 at 09:36AM","entered"
"December 10, 2018 at 09:39PM","exited"
"December 11, 2018 at 09:30AM","entered"
"December 11, 2018 at 06:29PM","exited"
"December 12, 2018 at 09:43AM","entered"
"December 12, 2018 at 07:34PM","exited"
"December 13, 2018 at 09:28AM","entered"
"December 13, 2018 at 06:44PM","exited"
"December 14, 2018 at 08:51AM","entered"
"December 14, 2018 at 06:02PM","exited"
"December 16, 2018 at 01:25PM","entered"
"December 16, 2018 at 08:35PM","exited"
"December 17, 2018 at 10:10AM","entered"
"December 17, 2018 at 10:26PM","exited"
"December 18, 2018 at 09:18AM","entered"
"December 18, 2018 at 06:56PM","exited"
"December 19, 2018 at 09:39AM","entered"
"December 19, 2018 at 06:58PM","exited"
"January 03, 2019 at 10:12AM","entered"
"January 03, 2019 at 11:28AM","exited"
"January 03, 2019 at 12:19PM","entered"
"January 03, 2019 at 07:32PM","exited"
"January 04, 2019 at 10:15AM","entered"
"January 04, 2019 at 07:20PM","exited"
"January 07, 2019 at 09:06AM","entered"
"January 07, 2019 at 09:49PM","exited"
"January 08, 2019 at 09:35AM","entered"
"January 08, 2019 at 08:01PM","exited"
"January 09, 2019 at 09:16AM","entered"
"January 09, 2019 at 04:58PM","exited"
"January 09, 2019 at 06:14PM","entered"
"January 09, 2019 at 06:58PM","exited"
"January 10, 2019 at 10:29AM","entered"
"January 10, 2019 at 07:26PM","exited"
"January 11, 2019 at 09:08PM","exited"
"January 14, 2019 at 09:37AM","entered"
"January 14, 2019 at 07:39PM","exited"
"January 15, 2019 at 10:44AM","entered"
"January 15, 2019 at 07:22PM","exited"
"January 16, 2019 at 09:30AM","entered"
"January 16, 2019 at 08:16PM","exited"
"January 17, 2019 at 09:52AM","entered"
"January 18, 2019 at 09:01AM","entered"
"January 18, 2019 at 04:06PM","exited"
"January 21, 2019 at 10:05AM","entered"
"January 21, 2019 at 06:56PM","exited"
"January 22, 2019 at 10:03AM","entered"
"January 22, 2019 at 01:00PM","exited"
"February 13, 2019 at 07:39PM","exited"
"February 14, 2019 at 01:13AM","entered"
"February 14, 2019 at 01:17AM","exited"
"February 14, 2019 at 10:15AM","entered"
"February 14, 2019 at 08:27PM","exited"
"February 15, 2019 at 08:58AM","entered"
"February 15, 2019 at 07:29PM","exited"
"February 21, 2019 at 09:06AM","entered"
"February 21, 2019 at 08:32PM","exited"
"February 22, 2019 at 08:57AM","entered"
"February 22, 2019 at 07:58PM","exited"
"February 24, 2019 at 01:52PM","entered"
"February 24, 2019 at 09:44PM","exited"
"February 25, 2019 at 10:00AM","entered"
"February 25, 2019 at 07:39PM","exited"
"February 26, 2019 at 09:30AM","entered"
"February 26, 2019 at 07:11PM","exited"
"February 27, 2019 at 10:46AM","entered"
"February 27, 2019 at 05:28PM","exited"
"February 28, 2019 at 09:47AM","entered"
"February 28, 2019 at 09:50PM","exited"
"March 1, 2019 at 08:59AM","entered"
"March 1, 2019 at 07:19PM","exited"
"March 3, 2019 at 02:19PM","entered"
"March 3, 2019 at 08:33PM","exited"
"March 4, 2019 at 10:02AM","entered"
"March 4, 2019 at 03:48PM","exited"
"March 6, 2019 at 11:01PM","exited"
"March 7, 2019 at 10:18AM","entered"
"March 7, 2019 at 05:36PM","exited"
"March 8, 2019 at 09:28PM","exited"
"March 8, 2019 at 09:32PM","entered"
"March 9, 2019 at 12:36AM","exited"
"March 11, 2019 at 11:25AM","entered"
"March 11, 2019 at 05:12PM","exited"
"March 14, 2019 at 03:57PM","entered"
"March 14, 2019 at 04:23PM","exited"
"March 15, 2019 at 09:02AM","entered"
"March 15, 2019 at 07:36PM","exited"
"March 19, 2019 at 09:11AM","entered"
"March 19, 2019 at 07:08PM","exited"
"March 20, 2019 at 11:58AM","entered"
"March 20, 2019 at 05:57PM","exited"
"March 21, 2019 at 09:25AM","entered"
"March 21, 2019 at 07:26PM","exited"
"March 22, 2019 at 08:51AM","entered"
"March 22, 2019 at 06:02PM","exited"
"March 25, 2019 at 09:37AM","entered"
"March 25, 2019 at 07:10PM","exited"
"March 29, 2019 at 09:24AM","entered"
"March 29, 2019 at 03:19PM","exited"
"March 29, 2019 at 03:38PM","entered"
"March 29, 2019 at 05:21PM","exited"
"April 1, 2019 at 09:36AM","entered"
"April 1, 2019 at 07:25PM","exited"
"April 2, 2019 at 10:11AM","entered"
"April 2, 2019 at 04:19PM","exited"
"April 3, 2019 at 09:28AM","entered"
"April 3, 2019 at 08:22PM","exited"
"April 4, 2019 at 12:23PM","entered"
"April 4, 2019 at 08:42PM","exited"
"April 5, 2019 at 08:50AM","entered"
"April 5, 2019 at 06:09PM","exited"
"April 6, 2019 at 10:19AM","entered"
"April 6, 2019 at 10:34AM","exited"
"April 7, 2019 at 04:13PM","entered"
"April 7, 2019 at 04:16PM","exited"
"April 8, 2019 at 09:30AM","entered"
"April 8, 2019 at 07:15PM","exited"
"April 9, 2019 at 09:21AM","entered"
"April 9, 2019 at 06:11PM","exited"
"April 9, 2019 at 10:51PM","entered"
"April 9, 2019 at 11:41PM","exited"
"April 10, 2019 at 09:47AM","entered"
"April 10, 2019 at 08:14PM","exited"
"April 11, 2019 at 09:33AM","entered"
"April 11, 2019 at 07:26PM","exited"
"April 12, 2019 at 08:56AM","entered"
"April 12, 2019 at 08:23PM","exited"
"April 12, 2019 at 08:27PM","entered"
"April 12, 2019 at 10:46PM","exited"
"April 13, 2019 at 09:50AM","entered"
"April 13, 2019 at 02:35PM","exited"
"April 14, 2019 at 12:54PM","entered"
"April 14, 2019 at 12:57PM","exited"
"April 14, 2019 at 02:29PM","entered"
"April 14, 2019 at 02:39PM","exited"
"April 15, 2019 at 09:34AM","entered"
"April 15, 2019 at 07:07PM","exited"
"April 24, 2019 at 07:20PM","exited"
"April 26, 2019 at 03:20PM","entered"
"April 26, 2019 at 04:27PM","exited"
"April 29, 2019 at 09:51AM","entered"
"April 29, 2019 at 05:48PM","exited"
"April 29, 2019 at 05:56PM","entered"
"April 29, 2019 at 10:51PM","exited"
"April 30, 2019 at 09:24AM","entered"
"April 30, 2019 at 01:16PM","exited"
"April 30, 2019 at 02:08PM","entered"
"April 30, 2019 at 07:34PM","exited"
"May 8, 2019 at 09:31AM","entered"
"May 8, 2019 at 06:20PM","exited"
"May 9, 2019 at 09:51AM","entered"
"May 9, 2019 at 08:04PM","exited"
"May 10, 2019 at 08:54AM","entered"
"May 10, 2019 at 07:17PM","exited"
"May 13, 2019 at 09:15AM","entered"
"May 13, 2019 at 12:35PM","exited"
"May 15, 2019 at 11:28AM","entered"
"May 15, 2019 at 06:45PM","exited"
"May 16, 2019 at 08:46AM","entered"
"May 16, 2019 at 09:32AM","exited"
"May 16, 2019 at 09:34AM","entered"
"May 16, 2019 at 09:54AM","exited"
"May 16, 2019 at 09:57AM","entered"
"May 16, 2019 at 01:35PM","exited"
"May 17, 2019 at 08:47AM","entered"
"May 17, 2019 at 01:59PM","exited"
"May 19, 2019 at 03:06AM","entered"
"May 19, 2019 at 03:09AM","exited"
"May 20, 2019 at 08:42AM","entered"
"May 20, 2019 at 08:57AM","exited"
"May 20, 2019 at 08:58AM","entered"
"May 20, 2019 at 06:32PM","exited"
"May 20, 2019 at 06:33PM","entered"
"May 20, 2019 at 07:14PM","exited"
"May 21, 2019 at 08:51AM","entered"
"May 22, 2019 at 11:10AM","entered"
"May 22, 2019 at 03:52PM","exited"
"May 24, 2019 at 11:53AM","exited"
"May 24, 2019 at 11:58AM","entered"
"May 24, 2019 at 07:09PM","exited"
"May 28, 2019 at 09:51AM","entered"
"May 28, 2019 at 07:17PM","exited"
"May 29, 2019 at 09:40AM","entered"
"May 29, 2019 at 06:40PM","exited"
"June 7, 2019 at 08:55AM","entered"
"June 7, 2019 at 05:19PM","exited"
"June 9, 2019 at 12:25AM","exited"
"June 10, 2019 at 04:13PM","entered"
"June 11, 2019 at 12:40AM","exited"
"June 13, 2019 at 09:15AM","entered"
"June 13, 2019 at 06:05PM","exited"
"June 14, 2019 at 09:00AM","entered"
"June 14, 2019 at 12:30PM","exited"
"June 14, 2019 at 01:41PM","entered"
"June 14, 2019 at 07:41PM","exited"
"June 17, 2019 at 06:44PM","exited"
"June 18, 2019 at 10:06AM","entered"
"June 18, 2019 at 05:38PM","exited"
"June 19, 2019 at 09:16AM","entered"
"June 19, 2019 at 05:29PM","exited"
"June 20, 2019 at 11:15AM","entered"
"June 20, 2019 at 11:34AM","exited"
"June 25, 2019 at 09:20AM","entered"
"June 26, 2019 at 09:24AM","entered"
"June 26, 2019 at 04:31PM","exited"
"June 27, 2019 at 11:20AM","entered"
"June 27, 2019 at 04:13PM","exited"
"June 28, 2019 at 09:13AM","entered"
"June 28, 2019 at 02:13PM","exited"
"June 28, 2019 at 02:20PM","entered"
"June 28, 2019 at 03:34PM","exited"
